S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999920	80	66	66	14	5	45	45	4	49	80	
9999894	106	89	89	12	3	61	61	3	66	106	
9999974	26	20	20	6	2	13	13	2	13	26	
9999877	123	106	106	22	8	75	75	6	79	123	
9999883	117	108	108	12	3	83	83	3	77	117	
9997585	2415	1429	1429	132	48	748	748	15	450	2415	
9999895	105	83	83	16	7	60	60	6	59	105	
9999813	187	138	138	21	7	91	91	6	85	187	
9999480	520	250	250	31	11	146	146	8	124	520	
9999958	42	32	32	7	4	20	20	2	18	42	
9999941	59	34	34	5	4	20	20	3	14	59	
9999847	153	90	90	12	4	54	54	2	49	153	
9999947	53	40	40	7	3	25	25	2	26	53	
9999895	105	83	83	15	7	55	55	4	52	105	
9999832	168	124	124	16	8	85	85	5	80	168	
9999918	82	66	66	12	6	49	49	3	47	82	
9999908	92	77	77	14	6	53	53	6	54	92	
9994113	5887	3467	3467	334	92	1838	1838	28	1177	5887	
9999957	43	32	32	3	2	18	18	2	14	43	
9999944	56	43	43	2	2	34	34	2	28	56	
9999660	340	201	201	23	6	101	101	3	65	340	
9999933	67	56	56	5	3	42	42	3	41	67	
9999193	807	509	509	51	11	256	256	4	164	807	
9998964	1036	561	561	63	17	280	280	10	184	1036	
9982469	17531	10294	10294	976	286	5523	5523	97	3349	17531	
9999948	52	45	45	4	4	40	40	4	38	52	
9999964	36	33	33	3	2	20	20	2	16	36	
9999960	40	33	33	4	2	27	27	2	22	40	
9992255	7745	4540	4540	401	97	2399	2399	29	1412	7745	
9999947	53	40	40	7	4	26	26	3	19	53	
9999968	32	27	27	5	3	16	16	3	15	32	
9999835	165	115	115	11	5	76	76	3	64	165	
9999949	51	46	46	9	2	34	34	2	37	51	
9999267	733	364	364	37	14	203	203	5	136	733	
9982436	17564	10372	10372	982	283	5588	5588	93	3397	17564	
9980612	19388	11949	11949	1169	348	6752	6752	120	4501	19388	
9858195	141805	100536	100536	11155	3743	63389	63389	1572	47039	141805	
9997020	2980	1763	1763	191	68	981	981	27	653	2980	
9999818	182	92	92	17	5	37	37	2	28	182	
9997299	2701	1669	1669	155	42	967	967	9	611	2701	
9999523	477	224	224	25	14	132	132	9	109	477	
9995819	4181	2655	2655	266	86	1569	1569	29	1051	4181	
9999480	520	276	276	21	5	140	140	3	74	520	
9999897	103	74	74	11	3	45	45	2	30	103	
9999778	222	161	161	22	9	97	97	4	76	222	
9999921	79	64	64	13	5	41	41	3	34	79	
9999948	52	42	42	3	3	36	36	3	36	52	
9999912	88	65	65	12	3	41	41	3	41	88	
9999862	138	89	89	13	4	55	55	2	45	138	
9999828	172	106	106	13	6	67	67	3	47	172	
9999645	355	222	222	26	9	131	131	6	94	355	
9999954	46	41	41	7	4	31	31	2	32	46	
9998948	1052	719	719	61	19	422	422	9	284	1052	
9999532	468	251	251	24	5	135	135	3	85	468	
9999704	296	196	196	17	6	111	111	4	81	296	
9999870	130	85	85	8	3	48	48	3	33	130	
9999938	62	44	44	5	3	27	27	3	23	62	
9999853	147	87	87	11	6	53	53	3	47	147	
9997805	2195	1099	1099	81	19	538	538	6	276	2195	
9999037	963	592	592	66	18	357	357	6	216	963	
9999935	65	49	49	10	4	30	30	4	33	65	
9999225	775	439	439	37	12	220	220	4	110	775	
9999955	45	41	41	4	3	32	32	3	35	45	
9999487	513	301	301	26	9	180	180	7	140	513	
9997687	2313	1374	1374	125	33	742	742	16	452	2313	
9999854	146	111	111	20	9	64	64	4	65	146	
9999875	125	85	85	16	6	53	53	4	53	125	
9999758	242	178	178	19	8	116	116	6	110	242	
9999868	132	97	97	16	6	61	61	4	60	132	
9999797	203	137	137	15	7	93	93	4	81	203	
9997315	2685	1567	1567	161	53	881	881	13	580	2685	
9999783	217	157	157	22	9	98	98	7	97	217	
9999953	47	38	38	10	7	23	23	5	23	47	
9999743	257	188	188	22	9	110	110	4	84	257	
9999944	56	52	52	12	5	35	35	4	38	56	
9998804	1196	690	690	71	20	331	331	6	215	1196	
9999964	36	20	20	4	3	12	12	3	11	36	
9999939	61	49	49	9	6	34	34	4	32	61	
9999931	69	60	60	11	7	41	41	5	46	69	
9998467	1533	744	744	61	18	337	337	7	178	1533	
9999904	96	69	69	12	5	48	48	2	40	96	
9997694	2306	1229	1229	100	28	622	622	14	368	2306	
9999698	302	211	211	26	10	123	123	4	99	302	
9996166	3834	2166	2166	224	78	1204	1204	20	803	3834	
9999927	73	38	38	9	7	15	15	4	10	73	
9999853	147	109	109	13	6	78	78	3	63	147	
9996797	3203	1934	1934	192	45	1070	1070	23	662	3203	
9999880	120	109	109	12	3	87	87	3	83	120	
9999796	204	154	154	17	6	109	109	3	82	204	
9999977	23	21	21	4	4	15	15	4	13	23	
9998804	1196	771	771	91	31	407	407	12	270	1196	
9998915	1085	576	576	57	15	284	284	6	165	1085	
9998899	1101	660	660	64	18	354	354	8	221	1101	
9999613	387	264	264	34	17	158	158	10	114	387	
9999908	92	84	84	15	7	62	62	4	60	92	
9999454	546	223	223	13	4	88	88	2	50	546	
